FECHA,AGRO,ALUA,BBAR,BMA,BYMA,GGAL,SUPV,PAMP,YPFD,VALO,CEPU,TRAN,TXAR,LOMA,HARG,COME,CRES,TGNO4,TGSU2,EDN,CVH,MIRG,TECO2,AUSO,BHIP,BOLT,BPAT,CADO,CAPX,CARC,CECO2,CELU,CGPA2,CTIO,DGCU2,DOME,DYCA,ESME,FERR,FIPL,GAMI,GARO,GBAN,GCLA,GRIM,HAVA,INTR,INVJ,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,MTR,OEST,PATA,PGR,POLL,RICH,ROSE,SAMI,SEMI,TGLT,AMZN,AAPL,BABA,C,DISN,FB,GLNT,GOLD,GOOGL,INTC,KO,MCD,MELI,MSFT,NFLX,PBR,TSLA
4/02/2024,"63,30","1.042,00","2.500,75","4.219,05","1.251,50","2.692,70","1.192,40","2.440,30","21.278,20","291,00","1.196,55","1.459,00","1.057,00","1.759,20","1.558,00","115,65","1.153,95","2.386,00","3.733,45","1.214,90","4.907,00","14.804,50","1.959,20","2.585,50","245,50","82,50","905,00","653,50","6.003,00","41,95","443,00","791,00","2.068,50","2.163,00","1.332,50","94,40","712,00","0,00","114,50","267,50","0,00","195,75","1.382,50","1.600,00","1.003,00","8.655,00","335,00","594,00","1.078,25","1.019,00","65,60","1.160,00","27.696,50","4.747,00","180,00","0,00","1.125,00","1.078,00","0,00","328,00","1.087,50","110,50","1.421,00","123,50","0,00","1.521,00","12.121,50","10.732,50","23.493,00","10.390,50","0,00","0,00","9.794,00","3.212,50","11.074,50","15.477,50","15.334,50","18.993,50","17.423,50","15.163,50","22.007,00","15.579,50"
3/02/2024,"63,30","1.042,00","2.500,75","4.219,05","1.251,50","2.692,70","1.192,40","2.440,30","21.278,20","291,00","1.196,55","1.459,00","1.057,00","1.759,20","1.558,00","115,65","1.153,95","2.386,00","3.733,45","1.214,90","4.907,00","14.804,50","1.959,20","2.585,50","245,50","82,50","905,00","653,50","6.003,00","41,95","443,00","791,00","2.068,50","2.163,00","1.332,50","94,40","712,00","0,00","114,50","267,50","0,00","195,75","1.382,50","1.600,00","1.003,00","8.655,00","335,00","594,00","1.078,25","1.019,00","65,60","1.160,00","27.696,50","4.747,00","180,00","0,00","1.125,00","1.078,00","0,00","328,00","1.087,50","110,50","1.421,00","123,50","0,00","1.521,00","12.121,50","10.732,50","23.493,00","10.390,50","0,00","0,00","9.794,00","3.212,50","11.074,50","15.477,50","15.334,50","18.993,50","17.423,50","15.163,50","22.007,00","15.579,50"
2/02/2024,"66,10","1.071,00","2.660,45","4.499,15","1.272,00","0,00","1.241,15","2.535,10","22.537,60","295,50","1.274,70","1.532,00","1.066,50","1.854,60","1.609,50","109,60","1.228,35","2.484,50","3.956,50","1.291,00","5.074,00","14.896,00","2.073,15","2.696,00","250,50","86,60","943,50","653,50","6.384,50","44,40","462,00","804,50","2.175,50","2.252,00","1.379,50","94,10","737,50","0,00","115,00","237,00","0,00","204,25","1.384,50","1.634,00","1.051,00","8.952,50","352,50","594,50","1.131,15","1.049,00","66,40","1.149,50","28.658,50","0,00","190,00","0,00","0,00","1.065,00","0,00","325,00","1.138,50","110,50","1.468,50","125,50","0,00","1.540,50","12.002,50","10.276,50","23.882,00","10.441,00","0,00","0,00","9.885,50","3.146,50","10.965,50","15.599,50","15.937,00","19.026,50","17.619,00","15.107,00","21.966,00","16.100,00"
1/02/2024,"64,70","1.070,00","2.631,55","4.444,00","1.190,50","2.806,25","1.171,15","0,00","0,00","282,00","0,00","1.525,50","1.051,50","1.874,90","1.611,50","105,15","1.225,75","2.417,50","3.967,10","1.268,05","5.031,50","14.941,00","2.039,55","2.502,50","228,00","88,10","944,00","642,50","6.189,50","40,55","451,00","801,50","2.185,00","2.220,00","1.296,50","87,20","560,00","0,00","113,25","236,00","0,00","197,75","1.316,50","1.614,00","1.050,00","8.945,00","345,00","0,00","1.132,15","0,00","66,80","1.113,00","27.832,00","4.659,50","185,25","0,00","1.050,00","0,00","0,00","313,50","1.150,00","108,00","1.430,50","126,25","0,00","1.428,00","12.031,00","10.413,00","24.028,00","10.429,00","0,00","0,00","10.203,00","3.145,50","0,00","15.644,50","15.911,00","18.873,00","17.416,50","15.315,50","22.488,50","16.175,00"
31/01/2024,"62,20","1.032,00","2.598,90","4.275,85","1.153,00","2.751,60","1.129,25","2.450,80","21.799,35","271,50","1.218,50","1.506,50","1.021,50","1.804,85","1.589,00","92,85","1.162,65","2.376,50","3.798,35","1.241,30","0,00","14.846,50","1.963,30","2.539,00","224,50","88,80","929,00","634,00","6.116,50","34,10","432,00","785,00","2.183,50","0,00","1.268,00","85,30","529,50","0,00","108,50","225,00","0,00","197,00","1.278,00","1.607,50","0,00","8.613,00","351,50","596,00","1.100,00","1.003,50","64,00","1.109,00","25.304,00","4.452,50","166,50","0,00","0,00","1.060,50","0,00","299,00","1.137,00","113,00","1.444,00","124,50","0,00","1.358,50","11.557,50","10.030,00","23.623,50","10.004,50","0,00","0,00","9.854,00","3.050,00","10.814,50","14.834,50","15.222,00","0,00","0,00","14.697,50","21.426,50","15.938,50"
30/01/2024,"62,40","1.016,50","2.595,25","4.221,80","1.163,50","2.744,10","1.127,75","2.504,20","22.102,95","275,00","1.215,30","1.504,00","1.022,50","1.846,00","1.626,00","90,30","1.172,25","2.402,50","3.879,00","1.252,15","4.918,50","15.207,50","2.037,55","2.515,00","0,00","90,00","940,50","624,50","6.165,50","31,75","439,00","792,50","2.189,00","2.041,00","1.197,50","84,60","518,00","0,00","106,25","224,00","0,00","201,25","1.256,00","1.610,50","1.020,00","8.974,00","0,00","589,00","1.081,05","1.017,00","64,80","1.106,00","24.196,50","4.387,50","151,50","0,00","1.090,00","1.080,50","0,00","276,00","1.061,00","113,00","1.375,50","122,25","0,00","1.401,50","11.924,50","10.196,50","24.159,00","10.305,00","0,00","0,00","9.948,50","3.318,50","10.936,50","15.207,00","15.549,00","18.387,50","17.271,00","14.856,00","21.771,50","16.268,00"
29/01/2024,"63,00","1.024,00","2.549,55","4.118,40","1.162,00","2.669,80","1.112,95","2.483,20","21.960,40","275,00","1.190,80","1.479,50","1.045,50","1.782,95","1.624,00","89,20","1.164,40","2.420,00","3.795,20","1.250,35","4.827,50","15.355,50","1.984,95","2.500,50","227,75","69,80","890,50","629,00","6.067,50","28,35","448,00","810,00","2.003,50","1.938,50","1.186,50","81,00","0,00","0,00","108,75","224,75","0,00","201,50","1.250,50","1.608,00","995,00","8.590,50","347,00","581,00","1.070,95","1.004,50","66,40","1.109,00","24.272,00","4.283,00","147,00","0,00","1.099,50","1.065,50","0,00","0,00","1.007,00","104,00","1.239,00","122,25","0,00","1.415,50","12.103,00","10.295,50","22.696,50","10.218,00","0,00","0,00","9.881,00","3.351,50","10.993,50","15.089,00","15.412,50","18.689,50","17.227,00","15.190,50","21.560,00","15.928,00"
28/01/2024,"63,00","1.024,00","2.549,55","4.118,40","1.162,00","2.669,80","1.112,95","2.483,20","21.960,40","275,00","1.190,80","1.479,50","1.045,50","1.782,95","1.624,00","89,20","1.164,40","2.420,00","3.795,20","1.250,35","4.827,50","15.355,50","1.984,95","2.500,50","227,75","69,80","890,50","629,00","6.067,50","28,35","448,00","810,00","2.003,50","1.938,50","1.186,50","81,00","526,50","0,00","108,75","224,75","0,00","201,50","1.250,50","1.608,00","995,00","8.590,50","347,00","581,00","1.070,95","1.004,50","66,40","1.109,00","24.272,00","4.283,00","147,00","0,00","1.099,50","1.065,50","0,00","0,00","1.007,00","104,00","1.239,00","122,25","0,00","1.415,50","12.103,00","10.295,50","22.696,50","10.218,00","0,00","0,00","0,00","3.351,50","10.993,50","15.089,00","15.412,50","18.689,50","17.227,00","15.190,50","21.560,00","15.928,00"
27/01/2024,"63,00","1.024,00","2.549,55","4.118,40","1.162,00","2.669,80","1.112,95","2.483,20","21.960,40","275,00","1.190,80","1.479,50","1.045,50","1.782,95","1.624,00","89,20","1.164,40","2.420,00","3.795,20","1.250,35","4.827,50","15.355,50","1.984,95","2.500,50","227,75","69,80","890,50","629,00","6.067,50","28,35","448,00","810,00","2.003,50","1.938,50","1.186,50","81,00","526,50","0,00","108,75","224,75","0,00","201,50","1.250,50","1.608,00","995,00","8.590,50","347,00","581,00","1.070,95","1.004,50","66,40","1.109,00","24.272,00","4.283,00","147,00","0,00","1.099,50","1.065,50","0,00","0,00","1.007,00","104,00","1.239,00","122,25","0,00","1.415,50","12.103,00","10.295,50","22.696,50","10.218,00","0,00","0,00","9.881,00","3.351,50","10.993,50","15.089,00","15.412,50","18.689,50","17.227,00","15.190,50","21.560,00","15.928,00"
26/01/2024,"66,10","1.039,50","0,00","4.136,30","1.198,00","2.616,95","1.129,60","2.466,50","21.981,75","279,50","1.197,65","1.499,00","1.033,50","1.770,50","1.673,50","90,55","1.188,45","2.434,50","3.803,80","0,00","4.910,00","15.810,50","1.974,85","2.411,50","238,75","0,00","898,50","640,00","6.227,50","30,35","462,00","818,50","2.046,50","1.967,50","1.217,00","0,00","557,50","0,00","114,50","225,50","0,00","209,00","1.296,50","1.647,00","995,00","8.107,50","284,50","570,50","1.095,90","1.046,50","71,00","1.097,00","24.589,00","4.331,00","143,50","0,00","1.133,50","1.081,50","0,00","260,00","1.058,50","108,25","1.247,00","122,50","0,00","1.373,00","11.997,50","10.251,00","22.373,50","9.857,00","0,00","0,00","9.650,50","3.246,00","10.855,00","14.746,00","15.065,50","18.541,50","16.627,00","14.774,00","21.308,00","15.179,00"
25/01/2024,"69,30","1.086,00","2.624,90","4.286,85","1.241,00","2.602,55","1.175,45","2.560,50","22.188,40","285,00","1.224,45","1.500,00","1.094,00","1.880,25","1.726,50","92,90","1.221,45","2.528,00","3.946,20","1.274,95","4.899,00","15.668,50","2.054,25","2.460,50","242,75","89,70","945,00","643,00","6.342,50","31,00","446,00","792,50","2.151,00","1.923,00","1.208,00","54,00","555,00","0,00","119,00","231,25","0,00","204,50","1.334,50","1.637,00","906,00","9.022,00","277,00","599,50","1.165,40","1.073,00","75,20","1.148,50","24.944,00","4.647,50","144,50","0,00","1.197,00","1.107,50","0,00","216,00","1.158,50","99,80","1.290,50","125,50","0,00","1.392,00","12.424,00","10.533,50","22.942,00","10.098,00","0,00","0,00","9.964,50","3.341,00","0,00","15.168,00","15.861,00","18.646,50","17.276,00","14.666,50","21.328,00","15.624,00"
24/01/2024,"62,80","1.075,00","2.504,65","4.075,70","1.248,50","2.475,20","1.116,90","2.551,65","21.451,95","283,00","1.171,70","1.472,00","1.083,00","0,00","1.684,00","92,30","1.211,30","2.504,50","3.846,30","1.281,65","4.616,00","15.944,00","1.970,50","2.225,00","236,75","73,50","0,00","624,00","6.210,50","25,50","454,00","749,00","2.196,00","1.895,00","1.215,00","47,95","428,00","0,00","110,00","213,25","0,00","186,00","1.312,00","1.618,00","822,00","9.237,50","225,75","566,50","1.120,70","1.071,50","57,80","1.164,50","23.341,00","4.450,50","132,25","0,00","0,00","1.077,50","0,00","200,00","1.053,50","82,30","1.147,50","0,00","0,00","1.418,00","12.697,50","10.874,00","23.076,50","10.118,50","0,00","0,00","10.185,00","3.341,50","12.871,50","15.333,50","16.244,50","19.279,00","17.413,00","14.932,50","20.572,50","18.192,50"
23/01/2024,"62,40","1.036,00","2.428,05","3.905,50","1.184,50","2.373,00","1.088,90","2.476,00","20.575,00","283,50","1.184,00","1.448,00","1.002,00","1.880,50","1.650,00","91,45","1.205,00","2.473,50","3.797,50","1.290,00","4.295,00","15.850,00","1.975,00","0,00","226,00","57,70","948,00","620,00","6.100,00","21,45","469,50","732,00","2.197,00","1.920,00","1.228,00","43,00","391,50","0,00","96,00","203,00","0,00","184,25","1.316,00","1.610,00","782,50","8.150,00","216,00","571,00","1.127,70","1.089,00","48,75","1.170,00","22.990,00","4.183,00","130,50","0,00","1.010,00","1.100,00","0,00","0,00","947,00","79,30","1.127,50","119,00","0,00","0,00","25.100,00","10.549,50","22.779,00","10.033,50","0,00","0,00","20.399,50","3.257,00","12.455,00","15.390,00","16.018,00","37.650,00","17.056,50","39.187,50","0,00","17.860,00"
22/01/2024,"63,50","1.010,50","2.465,60","3.975,70","1.142,50","2.402,70","1.114,45","2.552,25","20.531,90","281,50","1.209,45","1.418,00","982,50","1.919,35","1.640,00","89,30","1.231,65","0,00","0,00","1.329,70","0,00","16.367,50","2.064,35","2.292,50","237,25","46,85","992,50","620,00","6.352,50","20,40","484,00","738,50","2.234,50","1.974,50","1.239,00","42,00","0,00","0,00","99,40","192,25","0,00","183,00","1.359,00","1.370,50","775,00","8.300,00","224,25","593,50","1.184,95","1.129,50","50,20","1.218,50","23.367,00","4.116,50","131,25","0,00","1.013,50","1.115,00","0,00","0,00","850,00","75,00","1.153,00","123,00","0,00","1.407,00","25.414,50","9.987,00","23.029,50","10.379,50","0,00","0,00","20.484,00","3.319,00","12.606,50","15.637,00","16.287,00","38.194,00","17.350,00","39.907,00","20.528,00","18.119,00"
21/01/2024,"63,50","1.010,50","2.465,60","3.975,70","1.142,50","2.402,70","1.114,45","2.552,25","20.531,90","281,50","1.209,45","1.418,00","982,50","1.919,35","1.640,00","89,30","1.231,65","2.499,00","3.865,35","1.329,70","4.312,00","16.367,50","2.064,35","2.292,50","237,25","46,85","992,50","620,00","6.352,50","20,40","484,00","738,50","2.234,50","1.974,50","1.239,00","42,00","396,50","0,00","99,40","192,25","0,00","183,00","1.359,00","0,00","775,00","8.300,00","224,25","593,50","1.184,95","1.129,50","50,20","1.218,50","23.367,00","4.116,50","131,25","0,00","1.013,50","1.115,00","0,00","0,00","850,00","75,00","1.153,00","123,00","0,00","1.407,00","25.414,50","9.987,00","23.029,50","10.379,50","0,00","0,00","20.484,00","3.319,00","12.606,50","15.637,00","16.287,00","38.194,00","17.350,00","39.907,00","20.528,00","18.119,00"
20/01/2024,"63,50","1.010,50","2.465,60","3.975,70","1.142,50","2.402,70","1.114,45","2.552,25","20.531,90","281,50","1.209,45","1.418,00","0,00","1.919,35","1.640,00","89,30","1.231,65","2.499,00","3.865,35","1.329,70","4.312,00","16.367,50","2.064,35","2.292,50","237,25","46,85","992,50","0,00","6.352,50","20,40","484,00","738,50","2.234,50","1.974,50","1.239,00","42,00","396,50","0,00","99,40","192,25","0,00","183,00","1.359,00","1.370,50","775,00","8.300,00","224,25","593,50","1.184,95","1.129,50","50,20","1.218,50","23.367,00","4.116,50","131,25","0,00","1.013,50","1.115,00","0,00","0,00","850,00","75,00","1.153,00","123,00","0,00","1.407,00","25.414,50","9.987,00","23.029,50","10.379,50","0,00","0,00","20.484,00","3.319,00","12.606,50","15.637,00","16.287,00","38.194,00","17.350,00","39.907,00","20.528,00","18.119,00"
19/01/2024,"64,30","1.007,00","2.278,65","3.712,55","1.094,50","2.248,80","1.032,90","2.490,95","20.175,20","279,50","1.192,60","1.399,00","955,00","1.792,70","1.552,50","87,85","1.174,85","0,00","3.756,00","1.294,45","4.139,50","16.106,50","1.932,70","2.228,00","219,50","39,15","947,50","595,00","6.229,50","20,30","464,50","729,00","2.102,50","0,00","1.206,00","42,00","373,00","0,00","89,00","172,75","0,00","165,50","1.292,50","1.124,00","775,00","8.182,00","219,50","0,00","1.099,30","1.094,00","0,00","1.161,00","23.252,50","4.010,00","119,50","0,00","967,00","1.113,00","0,00","0,00","834,00","70,70","1.158,00","124,50","0,00","1.406,00","25.035,00","10.119,00","22.474,00","10.140,00","0,00","0,00","0,00","0,00","12.685,00","15.629,50","16.345,50","37.744,00","17.309,00","39.284,00","20.565,50","18.486,00"
18/01/2024,"67,00","1.020,50","2.145,20","3.594,80","1.064,00","2.108,25","988,10","2.404,35","19.622,45","0,00","1.139,20","1.360,00","953,50","1.733,05","1.533,00","87,45","0,00","0,00","3.564,60","1.187,45","3.934,00","16.156,00","1.735,35","2.217,50","204,50","34,40","889,50","571,50","0,00","19,30","440,50","719,50","2.029,00","1.826,50","1.185,00","37,20","377,00","0,00","80,80","172,00","0,00","0,00","1.323,50","1.132,50","0,00","7.839,50","224,75","590,00","1.039,10","1.127,00","46,75","1.174,00","23.092,00","4.089,50","119,50","0,00","938,50","1.128,50","0,00","182,00","820,50","70,00","1.116,50","126,00","0,00","1.371,00","24.281,50","9.719,50","21.822,00","9.810,00","0,00","0,00","19.832,50","3.187,50","11.996,50","15.432,00","15.693,50","35.367,00","16.821,50","38.897,00","20.293,50","18.088,50"
17/01/2024,"59,40","1.040,50","2.082,45","3.503,65","1.063,00","2.052,50","933,35","2.400,00","0,00","263,50","1.153,60","1.395,00","971,00","1.675,30","1.552,00","90,35","1.134,25","2.300,00","3.647,45","1.107,55","3.886,50","16.410,50","1.723,85","2.293,00","166,25","0,00","729,50","558,50","6.296,00","15,65","429,50","726,50","2.072,00","1.839,50","1.178,00","37,00","378,50","0,00","79,50","176,75","0,00","153,75","1.341,00","1.031,00","775,00","7.613,50","227,00","598,50","1.035,15","1.119,50","46,00","1.179,00","22.962,50","4.131,50","112,75","0,00","955,00","1.111,00","0,00","176,50","824,00","72,00","1.032,00","117,75","0,00","1.338,50","23.177,50","9.746,00","21.696,50","9.586,50","0,00","0,00","19.729,00","3.095,50","11.739,50","15.277,50","15.411,00","34.740,50","0,00","38.235,50","20.276,50","18.221,00"
16/01/2024,"55,10","998,50","1.908,90","3.063,50","1.048,00","1.882,10","848,45","2.261,05","18.086,85","254,00","0,00","1.359,00","920,00","1.555,15","1.508,00","88,50","1.093,55","2.216,50","3.413,95","1.055,45","3.825,00","16.223,50","1.627,05","2.333,00","145,25","33,80","663,00","573,00","6.000,00","16,25","418,50","732,50","2.192,00","1.936,50","1.186,50","37,00","379,00","0,00","78,30","0,00","0,00","153,50","1.401,50","1.062,00","750,00","7.311,00","226,50","546,00","1.011,10","1.083,00","43,60","1.226,00","22.770,50","4.277,00","115,50","0,00","982,50","1.087,50","0,00","160,00","800,00","70,00","1.016,50","116,25","0,00","1.289,50","22.202,50","9.381,50","20.897,50","9.376,50","0,00","0,00","19.586,00","2.978,50","11.386,50","14.562,50","14.723,50","33.581,50","15.775,50","36.353,00","19.595,00","17.852,00"
15/01/2024,"54,90","967,50","1.893,80","3.037,45","1.023,00","1.846,80","817,15","2.241,35","18.361,00","249,25","1.066,70","1.285,00","0,00","1.512,35","1.476,50","86,35","1.098,90","2.144,00","3.397,20","1.062,65","3.830,00","14.417,50","1.548,85","2.356,00","0,00","35,85","690,00","577,50","5.785,00","16,45","417,00","730,00","2.422,50","2.060,00","1.218,00","35,00","377,00","0,00","76,70","171,50","0,00","152,25","1.464,00","1.035,00","730,00","7.615,00","233,00","556,50","1.020,65","1.020,00","45,85","1.313,00","0,00","3.941,00","121,00","0,00","963,50","1.045,50","0,00","141,00","815,50","67,90","1.037,00","120,00","0,00","1.260,00","21.682,00","9.283,00","20.302,00","8.848,50","0,00","0,00","20.484,00","2.862,50","11.074,00","14.066,00","14.368,50","32.990,50","15.272,50","36.299,00","19.371,50","17.213,00"
14/01/2024,"54,90","967,50","1.893,80","3.037,45","1.023,00","1.846,80","817,15","2.241,35","18.361,00","249,25","1.066,70","1.285,00","881,00","1.512,35","1.476,50","86,35","1.098,90","2.144,00","3.397,20","1.062,65","3.830,00","14.417,50","1.548,85","2.356,00","144,50","35,85","690,00","577,50","5.785,00","16,45","417,00","730,00","2.422,50","2.060,00","1.218,00","35,00","377,00","0,00","76,70","171,50","0,00","152,25","1.464,00","1.035,00","730,00","7.615,00","233,00","556,50","1.020,65","1.020,00","45,85","1.313,00","23.304,50","3.941,00","121,00","0,00","0,00","1.045,50","0,00","141,00","815,50","67,90","1.037,00","120,00","0,00","0,00","21.682,00","9.283,00","20.302,00","8.848,50","0,00","0,00","20.484,00","2.862,50","11.074,00","0,00","14.368,50","32.990,50","15.272,50","36.299,00","19.371,50","17.213,00"
13/01/2024,"54,90","967,50","1.893,80","3.037,45","1.023,00","1.846,80","817,15","2.241,35","18.361,00","0,00","1.066,70","1.285,00","881,00","1.512,35","1.476,50","86,35","1.098,90","2.144,00","3.397,20","1.062,65","3.830,00","14.417,50","1.548,85","2.356,00","144,50","35,85","690,00","577,50","5.785,00","16,45","417,00","730,00","2.422,50","2.060,00","1.218,00","35,00","377,00","0,00","76,70","171,50","0,00","152,25","1.464,00","1.035,00","730,00","7.615,00","233,00","556,50","1.020,65","1.020,00","45,85","1.313,00","23.304,50","3.941,00","121,00","0,00","963,50","1.045,50","0,00","141,00","815,50","67,90","1.037,00","120,00","0,00","1.260,00","21.682,00","9.283,00","20.302,00","8.848,50","0,00","0,00","20.484,00","2.862,50","11.074,00","14.066,00","14.368,50","32.990,50","15.272,50","36.299,00","0,00","17.213,00"
