Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
3975,3,60320,17.67,2.81897,152,10.0,Deuda,Alquiler,0,0,7,3.6,default,3
14000,3,40000,17.16,14.1738,11216,70.1,Deuda,Hipoteca,0,0,9,5.8,default,11
3300,3,11250,7.04,12.0875,2134,42.7,Compra,Alquiler,0,1,4,4.2,paid off,5
10500,3,42000,31.36,10.2069,19537,73.2,Deuda,Hipoteca,0,0,8,4.2,default,7
25000,5,93000,19.01,7.97897,39286,66.9,Inversion,Hipoteca,0,0,26,5.0,default,6
14400,3,146734,4.28,4.10024,1860,14.6,Otros,Hipoteca,0,0,10,4.4,paid off,9
8500,3,42000,7.83,8.752,6382,91.2,Deuda,Alquiler,0,0,3,3.2,default,7
12000,3,43000,7.14,11.3093,7879,29.0,Deuda renovable,Alquiler,0,0,7,4.6,paid off,2
12175,5,35340,33.01,11.2194,26524,81.6,Deuda,Propio,0,0,6,2.4,default,0
25000,5,60000,18.2,11.72,38045,46.4,Deuda renovable,Propio,0,0,15,4.2,paid off,4
13375,3,175000,15.33,3.15648,4076,51.6,Deuda,Hipoteca,0,1,10,4.8,default,11
7000,3,35000,13.23,7.85623,8355,66.4,Deuda,Alquiler,1,0,14,5.6,paid off,1
3000,3,70000,29.54,1.95069,13344,76.3,Mudanza,Hipoteca,0,0,28,2.6,default,6
12000,3,45000,5.23,10.0101,9046,42.5,Bien de Capital,Alquiler,1,0,6,7.0,paid off,10
9000,3,78813,5.01,4.70557,10025,39.2,Deuda renovable,Hipoteca,0,0,6,4.2,paid off,11
4000,3,35000,1.54,4.48937,2266,34.9,Deuda renovable,Hipoteca,0,1,6,5.4,paid off,0
4125,3,52294,24.85,3.25047,30244,89.5,Deuda,Hipoteca,1,0,8,4.2,paid off,6
14500,3,36800,34.7,15.7317,16728,62.7,Deuda,Alquiler,0,0,12,5.6,default,11
20050,3,55000,31.07,15.6554,13461,88.0,No declara,Hipoteca,0,0,12,5.0,default,6
7000,3,42000,25.2,6.96371,5329,22.6,Deuda,Hipoteca,0,1,11,4.8,paid off,9
10000,3,31200,7.62,12.0527,944,19.7,Deuda,Alquiler,0,0,7,6.6,default,5
8000,3,25000,29.14,13.0632,11884,50.1,Deuda renovable,Alquiler,0,0,26,6.0,paid off,2
1800,3,24449,22.28,2.93018,2842,47.4,No declara,Propio,0,0,8,5.8,default,3
14000,3,90000,24.28,6.6804,48995,83.0,Deuda,Alquiler,1,0,16,3.2,default,8
9200,3,58800,15.33,6.62796,14792,95.4,Deuda,Alquiler,0,0,6,4.8,default,5
31300,5,70000,26.33,15.3211,27607,42.7,Deuda,Hipoteca,1,0,16,1.6,default,6
3000,3,69480,22.57,1.7487,9383,74.5,Otros,Hipoteca,0,0,7,5.8,paid off,7
5000,3,71000,21.21,3.19048,1489,34.6,Deuda,Hipoteca,1,0,9,2.4,default,5
7000,3,75000,18.38,3.7464,2769,21.1,Deuda,Alquiler,0,0,9,6.0,paid off,4
10000,5,83000,3.47,3.17899,7310,19.2,Deuda,Hipoteca,0,0,8,5.8,paid off,11
1100,5,27804,13.81,1.08589,1563,16.1,Deuda,Alquiler,0,0,7,4.2,paid off,0
18000,5,75000,6.24,7.43136,9762,41.2,Deuda,Hipoteca,0,0,6,3.6,default,3
13600,5,56004,12.86,6.97407,16267,75.7,Deuda,Hipoteca,0,0,9,4.8,paid off,6
9825,3,55000,23.78,7.27767,13436,28.5,Deuda,Hipoteca,0,0,13,6.0,paid off,6
9300,3,177300,5.54,2.32393,1297,81.1,Deuda,Alquiler,0,0,6,3.8,default,10
17600,5,50000,30.69,10.2271,31647,38.8,Deuda,Hipoteca,1,0,16,4.6,default,11
10000,3,77000,11.52,5.50597,35873,94.4,Negocio,Hipoteca,0,0,3,2.2,paid off,3
7000,3,156000,6.42,1.73523,4082,72.5,Deuda,Hipoteca,0,0,8,5.2,paid off,6
12000,3,45000,23.33,11.532,17517,63.2,Deuda,Alquiler,0,1,16,3.2,default,6
16400,3,37000,18.71,18.0963,16357,74.7,Deuda,Alquiler,0,0,12,4.2,paid off,1
35000,3,100000,0.3,15.5489,398,36.2,Deuda renovable,Hipoteca,1,0,5,4.0,default,2
7000,3,85280,17.58,3.20713,2805,14.6,No declara,Hipoteca,1,0,7,5.6,paid off,5
9000,3,65000,12.62,5.19914,24968,85.0,Deuda renovable,Alquiler,0,0,11,6.8,paid off,7
5075,3,40000,31.71,5.2029,12255,94.3,Deuda,Hipoteca,0,0,12,4.2,paid off,8
18000,3,50000,24.08,14.1413,18148,74.4,Deuda renovable,Hipoteca,0,0,11,5.4,paid off,2
9000,3,28000,10.93,13.5227,9009,66.2,Deuda,Alquiler,0,0,7,4.6,paid off,11
24000,5,56000,18.32,12.5859,17182,90.4,Deuda renovable,Hipoteca,0,0,13,4.8,default,11
8000,3,65000,23.78,4.91409,1083,32.8,Inversion,Hipoteca,0,0,7,5.6,default,11
12000,5,89000,14.9,4.02984,12719,55.8,Deuda renovable,Hipoteca,0,1,10,5.0,paid off,11
5375,3,18000,10.4,11.7553,8502,35.4,Deuda,Hipoteca,0,0,9,5.4,default,5
6150,3,23148,20.01,10.9959,4781,68.3,Deuda renovable,Hipoteca,1,0,9,4.6,default,0
24000,3,110000,18.7,8.80287,41545,37.3,Deuda,Alquiler,0,0,19,5.8,paid off,11
22125,5,50000,27.43,12.2155,28111,87.0,Deuda,Hipoteca,1,0,6,4.2,default,2
3000,3,24000,8.1,4.606,585,10.1,Compra,Alquiler,0,0,4,6.4,paid off,3
13000,5,97000,25.23,3.87773,10074,66.3,Deuda,Hipoteca,1,0,15,3.2,paid off,11
29700,5,78000,19.72,10.3242,23009,32.8,Deuda renovable,Hipoteca,0,0,17,6.0,default,11
10475,3,56000,12.13,7.81543,7539,88.7,Deuda,Hipoteca,0,0,5,4.4,paid off,3
1675,3,17048,21.75,3.88339,5898,42.1,No declara,Hipoteca,0,0,2,4.6,paid off,1
14700,3,37200,21.94,15.8158,14694,43.1,Deuda,Alquiler,0,0,14,5.0,default,9
5200,3,30000,5.24,6.2736,161,1.2,Compra,Alquiler,0,0,9,6.2,paid off,3
16800,3,120000,2.23,5.1132,16911,16.8,No declara,Hipoteca,1,0,16,6.2,default,2
25000,3,80000,9.33,12.5794,15210,73.1,Deuda,Alquiler,0,0,17,6.0,paid off,3
11500,3,35000,27.74,14.3637,12398,66.7,Deuda renovable,Alquiler,0,1,11,3.4,default,6
16300,5,38000,19.93,13.7236,15245,75.1,Deuda,Hipoteca,0,0,10,3.0,default,10
7000,3,130000,14.37,2.28102,18246,53.8,Otros,Hipoteca,0,0,12,4.8,paid off,3
4200,3,33000,7.49,5.02655,4898,17.4,Deuda,Hipoteca,0,0,12,6.0,default,6
2400,3,37000,28.4,2.73211,12818,63.8,Deuda renovable,Hipoteca,0,0,13,4.8,default,11
15000,3,59000,14.75,10.1508,7641,35.2,Deuda,Alquiler,0,0,12,5.6,default,5
6000,3,100000,21.1,2.39112,32197,82.8,Deuda renovable,Alquiler,0,0,11,6.0,paid off,11
10050,3,40000,16.17,10.8639,5357,48.3,No declara,Hipoteca,1,0,10,3.2,default,5
27300,5,62000,14.67,15.1486,19033,66.5,Deuda,Alquiler,0,0,12,2.0,default,3
24000,5,80000,19.34,9.93675,31107,56.7,Deuda renovable,Alquiler,0,0,15,3.0,default,9
7975,3,40000,13.85,8.529,7005,38.5,No declara,Alquiler,0,0,15,3.6,paid off,7
12000,3,98000,21.26,5.28061,8780,34.2,Deuda,Propio,0,1,21,3.8,paid off,3
30000,3,64000,4.97,20.4064,10410,39.7,Compra,Alquiler,1,0,8,4.0,paid off,7
15000,3,156000,8.79,3.85562,3041,26.4,Evento,Alquiler,1,0,6,5.8,paid off,3
28000,3,70000,5.64,16.4823,24755,42.2,Deuda,Hipoteca,1,0,7,4.2,paid off,11
35000,3,94000,9.34,16.0593,25657,66.3,Deuda renovable,Alquiler,0,0,6,3.8,paid off,11
8500,3,26000,27.28,13.0962,15252,74.4,Deuda renovable,Alquiler,0,0,12,5.8,default,4
13450,3,75000,10.75,6.83344,16905,62.4,Deuda renovable,Hipoteca,0,0,14,7.0,paid off,2
9600,3,75000,12.93,5.348,12562,89.1,Deuda,Alquiler,0,0,6,4.4,default,3
7500,3,61800,12.35,4.53825,800,6.9,Deuda,Alquiler,0,0,8,6.6,paid off,7
24000,5,101600,7.58,7.08614,12505,72.3,Deuda,Hipoteca,1,0,11,5.0,default,11
6000,3,26880,5.13,9.26473,3932,70.2,No declara,Alquiler,0,0,6,3.2,paid off,1
14400,5,54000,13.13,8.53156,11356,42.1,Deuda renovable,Hipoteca,0,0,21,3.0,default,0
16000,5,70000,18.19,7.49623,9247,49.7,Deuda,Hipoteca,0,0,11,2.6,paid off,11
25000,5,1200000,0.41,0.59738,11168,69.8,Deuda,Alquiler,0,0,4,3.8,paid off,11
32000,3,120000,24.87,11.7381,107976,47.6,Deuda,Propio,0,0,24,3.8,default,4
10000,3,68000,12.62,6.14435,5094,28.8,Deuda,Alquiler,0,0,10,4.4,default,4
4950,3,13296,12.91,14.3384,2761,34.5,Otros,Alquiler,0,1,7,5.2,paid off,0
16000,5,60000,21.08,7.7158,6685,50.0,Deuda,Alquiler,0,0,7,5.0,default,11
9450,3,27000,8.69,13.088,8989,46.6,Deuda renovable,Alquiler,0,0,6,6.6,paid off,2
8000,3,36000,22.13,9.50633,2812,44.6,Deuda,Alquiler,1,0,6,3.2,paid off,11
22000,3,37000,12.16,23.9501,13871,70.1,Deuda,Hipoteca,0,0,5,4.2,paid off,11
8400,3,80000,23.29,4.4181,2562,32.4,Deuda,Hipoteca,0,0,8,4.8,default,1
14100,5,52423,19.41,7.8989,9230,49.6,Deuda,Hipoteca,0,0,10,4.8,default,8
11200,3,45000,21.33,9.92587,17850,66.3,Deuda,Alquiler,0,0,7,5.0,paid off,1
8000,3,70000,11.91,4.77309,6665,76.6,Deuda,Alquiler,1,0,7,3.6,default,8
8875,3,28000,31.59,12.825,9700,83.6,Deuda,Alquiler,0,0,12,6.0,default,5
2000,3,50000,10.44,1.81224,11414,97.6,Deuda,Alquiler,0,0,7,2.4,default,2
1200,3,30000,21.4,1.5416,355,4.0,Compra,Hipoteca,0,0,9,5.2,paid off,3
5000,5,28332,19.4,5.20542,5788,94.9,Deuda,Hipoteca,0,1,9,3.6,default,10
35000,3,115000,11.75,12.325,5235,38.5,Deuda,Alquiler,0,0,13,5.8,paid off,7
10000,5,115460,21.22,2.34408,47364,93.7,Negocio,Alquiler,0,0,8,4.4,default,6
4000,5,70000,10.78,1.58846,3502,47.3,Evento,Alquiler,0,1,8,4.8,default,4
19825,5,47000,33.19,14.5851,13737,70.1,Deuda,Hipoteca,0,0,16,1.4,default,11
4000,3,26000,0.05,5.86246,1,0.0,No declara,Alquiler,0,0,4,7.0,default,5
19425,5,38702,18.45,13.5261,6782,27.5,Deuda,Hipoteca,0,0,10,5.8,default,3
16000,5,65000,31.61,6.44308,8238,19.2,Deuda,Hipoteca,0,0,16,5.4,default,11
15000,3,111000,22.03,5.4133,8838,22.4,Deuda renovable,Propio,1,0,23,5.8,paid off,3
25000,5,60000,16.64,12.1272,19669,42.9,Deuda,Hipoteca,0,0,12,4.8,default,11
2000,3,30000,16.12,2.6464,18608,75.3,Vacaciones,Alquiler,0,0,5,5.6,default,3
30000,5,140000,10.96,7.17094,30279,55.4,Deuda renovable,Alquiler,1,0,13,3.0,default,7
9000,3,50000,2.5,7.4508,8409,46.5,Deuda,Alquiler,0,0,5,4.4,paid off,6
9650,3,65000,11.15,6.14455,3151,25.0,No declara,Alquiler,0,0,6,4.6,default,3
10500,3,31000,10.76,14.7453,5007,82.1,Deuda,Alquiler,0,0,4,3.4,paid off,1
20000,5,63700,22.0,10.6821,25193,76.1,Deuda,Hipoteca,0,0,10,1.4,paid off,7
15000,3,58000,5.4,9.7109,3142,11.9,No declara,Alquiler,0,0,15,6.8,paid off,4
15000,3,47000,0.38,13.6445,5330,82.0,Negocio,Alquiler,0,0,4,3.0,paid off,3
5000,3,72000,29.58,2.85467,6640,25.2,Deuda,Hipoteca,0,0,15,4.4,default,4
15200,3,42420,22.32,13.6535,20875,47.3,Deuda,Alquiler,0,0,7,7.0,paid off,3
25000,5,97920,13.46,7.20208,14026,43.8,Deuda,Alquiler,0,0,11,3.4,default,5
19200,3,95000,7.09,8.29971,6771,76.1,Deuda,Alquiler,0,0,9,6.0,paid off,1
18200,3,55000,6.66,13.212,5216,18.3,Deuda,Alquiler,1,0,19,5.6,paid off,1
15000,3,72000,25.38,8.03283,18106,65.5,Deuda renovable,Alquiler,0,0,15,5.2,paid off,1
12000,3,70000,15.84,6.99891,12558,88.4,Deuda renovable,Alquiler,0,1,9,4.2,default,9
5600,3,34000,29.05,7.49647,4758,34.5,Deuda,Alquiler,0,0,12,2.6,default,8
12000,3,85000,7.33,5.46565,5743,15.6,Deuda,Alquiler,1,0,14,5.2,paid off,11
13100,3,143000,12.21,4.05583,8038,52.1,Deuda,Alquiler,1,1,16,4.0,paid off,3
15850,3,41000,30.5,16.8855,20111,89.0,Deuda renovable,Alquiler,0,0,13,3.4,default,6
12000,5,50000,2.66,8.23512,8064,46.3,Deuda,Alquiler,0,0,7,1.2,paid off,11
20000,3,62000,24.85,12.8795,8135,64.6,Deuda,Hipoteca,0,0,9,5.6,default,11
7900,3,26500,21.83,13.478,9414,92.3,Deuda,Alquiler,0,0,12,2.4,default,8
14000,5,78000,9.58,5.02954,1052,13.7,Inversion,Hipoteca,0,0,9,4.4,paid off,11
4000,3,61000,11.96,2.65554,4363,90.9,Deuda,Hipoteca,0,0,9,5.8,paid off,11
15000,3,70000,8.25,8.94806,22077,91.8,Deuda,Alquiler,0,0,8,4.8,default,4
12000,3,40000,26.55,12.4779,12006,48.2,Deuda,Alquiler,0,0,14,5.0,default,11
15000,3,38220,13.28,15.6697,10262,49.6,Deuda renovable,Alquiler,0,0,9,5.6,default,4
4700,3,65000,10.65,2.84658,5895,41.8,Deuda renovable,Alquiler,0,0,10,5.4,paid off,3
11500,3,32885,26.82,14.1621,8310,45.2,Deuda,Hipoteca,1,0,9,5.8,default,4
12875,3,60000,13.64,9.308,15979,88.8,Deuda,Hipoteca,0,0,7,3.4,default,0
10000,3,35000,24.31,11.9225,4872,50.2,Deuda,Alquiler,0,0,6,4.6,paid off,8
15250,5,45000,17.84,11.5579,960,32.0,Deuda,Alquiler,1,0,7,3.0,default,3
12000,3,46000,16.91,10.2472,6917,32.0,Deuda renovable,Hipoteca,0,0,11,5.4,paid off,3
25000,3,63235,14.25,11.2925,16381,47.5,Deuda,Alquiler,0,0,8,5.4,paid off,4
18000,3,80000,8.39,8.6175,33407,53.6,Deuda renovable,Hipoteca,0,0,14,7.0,paid off,11
2800,3,80000,9.57,1.4604,10869,98.8,No declara,Alquiler,0,1,7,3.4,default,11
6775,3,75000,24.49,3.392,16081,69.9,Negocio,Alquiler,0,0,10,6.8,default,11
2000,3,90000,0.43,0.834267,3072,49.5,Compra,Alquiler,0,0,9,7.0,paid off,1
10000,3,108000,11.6,3.74967,6738,74.9,Deuda,Alquiler,0,1,10,5.8,default,5
8975,3,45000,13.39,8.71147,1348,44.9,Otros,Alquiler,0,0,3,3.4,default,7
10000,3,110000,13.79,3.5196,10752,66.4,Deuda,Hipoteca,0,1,10,5.2,paid off,11
15000,5,38400,16.53,11.9466,11997,73.6,Inversion,Hipoteca,1,0,21,1.4,default,1
3200,3,25000,22.32,5.2632,5993,52.1,Deuda renovable,Alquiler,0,0,7,2.2,paid off,5
15000,3,130000,11.3,4.77618,23675,57.2,Deuda,Hipoteca,0,1,18,4.4,default,10
18225,3,52000,23.7,13.911,25460,60.8,Deuda renovable,Hipoteca,0,0,19,5.6,paid off,3
14400,3,36000,12.0,15.6287,14185,31.2,Deuda renovable,Alquiler,0,0,4,5.6,paid off,1
17475,3,120000,16.63,5.7327,1555,19.2,Deuda,Hipoteca,0,0,9,5.4,default,8
7200,3,85000,16.37,3.22772,26911,84.6,Deuda renovable,Alquiler,0,0,16,7.0,default,5
13000,3,50000,30.69,10.381,10009,75.8,Deuda renovable,Alquiler,0,0,9,5.6,paid off,8
5000,3,119000,15.59,1.60104,6044,88.9,Deuda renovable,Hipoteca,1,0,10,7.0,paid off,7
15000,3,90000,13.2,6.46853,14312,62.2,Deuda renovable,Hipoteca,0,0,14,5.2,paid off,7
4500,3,55000,21.4,3.33142,4439,39.6,Deuda,Propio,0,0,8,4.2,default,4
20000,3,70000,23.55,11.7732,23998,75.5,Deuda renovable,Hipoteca,0,0,14,4.2,default,11
25000,5,120000,19.63,6.7634,10427,87.6,Deuda,Hipoteca,0,0,9,2.4,default,11
15000,3,81000,31.76,7.29007,4341,58.7,Deuda,Alquiler,0,0,15,5.4,default,11
4800,3,88500,19.75,2.24041,9976,75.6,Deuda renovable,Alquiler,0,0,8,2.4,default,2
16000,3,120000,15.17,5.9234,5448,72.6,No declara,Hipoteca,0,0,10,4.0,default,2
15000,3,84996,10.02,6.98193,14125,40.2,Deuda,Otro,0,0,17,5.4,paid off,4
8725,3,45700,28.12,8.04105,4674,74.2,Deuda,Hipoteca,0,1,5,4.8,paid off,11
4000,3,68400,20.3,2.55088,35410,79.7,Deuda,Propio,0,0,27,2.4,default,8
15000,3,100000,23.7,5.94252,30929,65.9,Deuda renovable,Alquiler,0,0,9,5.6,paid off,1
3000,3,48000,25.1,2.84425,6700,44.6,Otros,Alquiler,0,0,15,2.4,default,11
18800,5,60000,30.44,9.9034,28224,49.5,Deuda,Hipoteca,0,0,22,4.0,default,11
16000,5,46000,13.28,10.2146,52873,14.7,Inversion,Hipoteca,1,0,12,4.8,default,3
5600,3,35360,10.52,6.40249,5370,69.7,Deuda,Propio,0,0,6,4.2,default,9
20000,3,65000,6.54,12.6177,11349,75.7,Deuda,Hipoteca,1,0,7,4.2,default,11
8550,3,57000,24.63,6.29368,8200,33.7,Deuda,Alquiler,0,0,9,4.6,paid off,1
20000,3,80000,24.63,11.2257,23088,92.0,Deuda,Hipoteca,0,1,12,2.4,default,10
22250,3,76004,28.07,12.4863,10885,68.9,Deuda,Hipoteca,1,0,8,5.0,paid off,11
3500,3,31200,6.35,4.47923,881,30.4,No declara,Alquiler,0,0,5,5.6,paid off,1
4000,3,138000,18.27,1.15913,15157,57.0,Deuda renovable,Hipoteca,0,0,11,4.2,paid off,3
14300,3,30680,12.91,18.9947,10442,52.2,Deuda,Hipoteca,0,0,22,3.8,default,3
10000,3,45000,28.59,9.15707,8905,34.1,Evento,Hipoteca,1,0,13,4.2,default,6
20000,3,72000,2.55,11.0447,11518,15.4,Inversion,Hipoteca,0,0,14,5.6,paid off,5
14825,3,42000,24.31,14.0931,6707,63.9,Deuda,Hipoteca,0,0,14,5.6,paid off,11
24000,3,75000,17.82,12.7763,29814,53.9,Deuda,Hipoteca,0,0,11,5.6,paid off,3
8000,3,46000,30.6,7.39826,13562,39.5,Deuda renovable,Hipoteca,0,0,19,3.2,default,11
20000,5,61000,23.88,9.52603,17756,45.2,Deuda,Hipoteca,0,0,16,4.6,default,9
18250,3,48000,18.68,16.2258,9566,79.6,Compra,Hipoteca,0,0,7,2.4,default,0
25000,5,63000,14.96,13.5337,5526,33.1,Deuda,Propio,1,0,10,3.0,default,3
12000,5,80000,17.16,4.67235,15405,65.8,Deuda renovable,Alquiler,0,0,9,2.4,paid off,6
1800,3,60000,11.2,1.2884,2099,28.1,Evento,Hipoteca,0,0,9,5.0,paid off,2
18000,5,90000,20.91,6.55787,64733,85.8,Deuda,Hipoteca,0,0,15,2.8,default,3
15000,3,36000,13.07,16.367,11720,29.1,Deuda renovable,Alquiler,0,0,27,5.4,paid off,5
10000,3,150000,9.3,2.71448,14186,78.4,Evento,Hipoteca,0,0,11,4.4,paid off,2
3625,3,36120,18.1,4.3691,8129,49.6,Deuda,Alquiler,0,0,10,3.6,paid off,2
30000,5,79040,14.04,13.0052,11191,49.7,Compra,Propio,0,0,22,1.6,default,2
3200,3,40000,23.25,3.2967,4083,33.5,Evento,Alquiler,1,0,22,4.2,paid off,2
20400,3,62000,6.7,13.6854,14945,45.6,Deuda,Hipoteca,0,0,14,5.0,paid off,8
12500,5,30000,13.16,8.9244,9844,70.8,Deuda,Alquiler,0,1,7,3.6,default,6
15000,3,98000,10.59,6.06122,9538,46.8,Deuda,Alquiler,0,0,12,5.6,paid off,3
6000,3,60000,1.04,3.7334,278,6.1,Otros,Alquiler,1,0,7,6.8,paid off,10
9950,3,56000,8.61,7.76079,9388,54.9,Deuda,Propio,0,0,12,3.4,default,3
20000,5,107899,13.49,5.32787,21182,79.9,Deuda,Hipoteca,0,0,7,4.4,paid off,11
11500,3,71738,15.89,6.1738,3009,19.9,Inversion,Hipoteca,0,0,14,5.2,paid off,5
3600,3,28000,8.66,5.39486,6369,63.7,Deuda,Alquiler,0,0,6,4.6,default,5
14075,3,27996,16.33,19.8903,18496,42.6,Deuda,Alquiler,0,0,10,5.4,default,3
10000,3,60000,14.5,6.7494,7383,71.7,Deuda renovable,Alquiler,0,0,13,5.8,paid off,11
2650,3,47000,6.13,2.10434,4431,49.8,Evento,Hipoteca,0,1,6,6.8,paid off,11
10000,3,84000,3.84,5.043,14690,30.5,Deuda,Alquiler,0,0,23,4.8,paid off,7
14400,5,43000,9.93,9.55814,13663,31.2,Deuda renovable,Hipoteca,0,0,8,5.0,paid off,4
12000,5,72000,17.32,5.105,8550,57.0,No declara,Alquiler,0,0,12,4.0,default,3
12000,5,26400,17.18,12.5482,17099,64.8,Deuda renovable,Alquiler,0,0,11,4.4,default,8
6000,3,51000,4.26,4.28165,17464,54.1,Deuda,Alquiler,0,0,7,6.4,default,2
8675,3,56286,21.58,6.7722,9326,61.3,Deuda,Hipoteca,1,0,11,3.8,paid off,11
18825,3,90000,14.91,8.3356,12963,25.2,Deuda,Alquiler,0,0,18,5.6,default,5
4800,3,72000,16.87,2.569,19984,61.1,Deuda,Hipoteca,0,0,12,5.2,paid off,11
4000,3,45000,22.48,3.67947,33908,84.4,Deuda renovable,Alquiler,0,0,17,4.4,default,9
6000,3,24000,14.34,10.1245,10304,88.8,Deuda renovable,Alquiler,0,0,10,5.8,paid off,0
12000,5,42000,15.91,9.31029,11969,34.0,Deuda,Hipoteca,0,0,13,2.6,default,9
15000,3,60000,27.86,9.8416,23162,70.8,Deuda,Alquiler,0,0,10,5.4,paid off,7
25000,5,81600,22.12,9.89868,11592,69.0,Deuda,Hipoteca,0,0,8,0.8,paid off,11
14000,3,85000,15.76,7.17035,24128,85.6,Inversion,Hipoteca,0,0,9,3.4,default,8
15000,3,90000,0.87,6.2388,1907,9.7,Compra,Hipoteca,0,0,4,6.8,paid off,5
18200,5,52000,17.72,10.6128,15758,64.8,Deuda,Hipoteca,0,0,11,3.2,default,6
21525,3,48000,20.95,19.8538,15523,72.0,Deuda,Alquiler,0,0,5,4.0,paid off,3
20000,3,103000,0.82,7.26093,584,0.7,No declara,Hipoteca,0,0,9,6.6,paid off,6
23325,3,52000,13.59,19.2632,20224,86.8,Deuda renovable,Alquiler,0,0,10,5.0,default,2
10000,3,75000,10.54,5.24896,11598,48.7,Deuda renovable,Hipoteca,0,1,8,5.4,paid off,6
20000,5,90064,20.07,4.13346,3307,26.7,Deuda,Alquiler,0,0,11,3.6,paid off,3
15000,5,68000,8.24,6.87406,5044,29.3,Deuda,Hipoteca,0,0,10,3.8,paid off,4
11725,5,85000,4.7,4.46795,14493,66.2,Deuda,Alquiler,0,0,9,1.2,default,2
10000,3,83000,8.79,4.53065,1226,6.8,Deuda renovable,Hipoteca,0,0,11,6.6,paid off,2
30000,5,100000,20.65,10.2793,20442,63.3,Deuda,Alquiler,1,0,9,1.6,paid off,11
18000,5,48500,22.05,11.4918,5212,38.0,Deuda,Alquiler,0,0,10,3.6,default,7
3575,3,45000,14.59,2.96613,2429,9.7,Deuda,Alquiler,0,0,10,6.6,paid off,7
3500,3,35000,25.89,4.31246,1015,29.0,Deuda,Alquiler,0,0,5,3.4,paid off,3
4500,3,47360,5.37,3.98514,319,9.4,Bien de Capital,Alquiler,1,0,3,3.6,paid off,6
12800,5,40000,17.28,9.6594,25468,81.6,Deuda,Hipoteca,0,0,18,2.8,default,5
5500,3,26000,26.4,9.31154,5705,64.8,Deuda renovable,Alquiler,0,0,10,3.8,paid off,3
14000,3,52000,15.88,10.5988,18989,52.9,Deuda,Hipoteca,0,0,14,5.4,paid off,4
19125,5,46600,19.26,12.179,7281,87.7,Deuda,Hipoteca,1,0,9,2.4,default,11
20000,5,430000,15.89,1.66747,59917,83.3,No declara,Hipoteca,0,0,22,0.6,paid off,11
10525,3,75000,22.8,5.20896,3086,15.8,Deuda,Hipoteca,0,0,10,6.6,paid off,11
10000,3,85000,18.99,4.41755,11941,39.7,Deuda,Hipoteca,1,0,13,6.8,paid off,11
10000,3,30000,22.68,14.0236,8243,93.7,Deuda renovable,Alquiler,0,0,8,4.6,default,11
25000,5,115000,19.41,6.79878,47384,88.2,Deuda renovable,Hipoteca,0,0,11,4.0,default,9
5100,3,93000,20.98,2.42955,7919,48.6,Deuda,Hipoteca,1,0,15,3.8,default,2
5000,5,80000,9.38,1.8867,36390,89.6,Bien de Capital,Propio,0,0,8,2.8,default,11
9600,3,28000,17.83,14.19,4783,90.2,Deuda,Alquiler,0,0,14,4.6,paid off,2
14000,3,85002,26.58,6.37651,24072,75.0,Deuda,Hipoteca,0,0,8,5.2,default,1
15075,3,56000,34.79,11.0548,25358,63.9,Deuda,Hipoteca,0,0,14,6.0,default,4
12000,5,60000,10.58,5.6182,6049,96.0,Deuda,Hipoteca,0,0,7,4.4,default,11
35000,5,99000,31.44,11.5945,40974,81.8,Compra,Alquiler,0,0,11,2.6,default,11
15000,3,70000,33.98,8.95303,11740,60.8,Inversion,Hipoteca,1,0,21,4.4,default,11
3200,3,54000,25.44,2.43356,5345,66.8,Mudanza,Alquiler,0,0,8,6.0,default,4
18300,3,50900,28.47,14.6723,8219,66.8,Deuda,Alquiler,0,0,8,4.2,default,1
5375,3,56000,14.64,3.88693,9198,67.1,Compra,Alquiler,0,0,9,5.8,default,11
10000,3,100000,17.43,4.12068,15745,82.0,Deuda renovable,Hipoteca,0,0,12,4.2,paid off,3
3500,3,71688,10.41,2.00502,5759,61.9,Inversion,Hipoteca,0,1,9,6.0,default,11
5000,3,50000,10.3,3.6192,601,60.1,Inversion,Hipoteca,0,0,10,6.2,default,11
12500,3,80000,5.86,6.20175,12458,79.2,Deuda renovable,Alquiler,0,0,8,5.6,paid off,6
35000,5,175000,21.29,6.82101,18781,76.6,Deuda,Alquiler,1,1,18,3.0,default,8
21000,3,120000,10.58,6.9871,17797,86.4,Deuda,Hipoteca,0,0,5,5.6,paid off,8
15000,3,60000,16.78,9.9816,11140,92.1,Deuda,Hipoteca,0,0,13,5.6,default,11
12000,5,62000,22.89,6.28355,2915,23.7,Deuda,Alquiler,0,0,7,2.2,default,9
20000,5,74000,12.66,8.30481,12484,85.5,Deuda,Hipoteca,0,0,9,2.4,paid off,11
28000,5,130000,17.0,6.43735,13874,68.3,Deuda,Hipoteca,0,0,9,5.0,paid off,11
9550,3,54000,14.47,7.49156,14065,74.8,Deuda,Alquiler,0,1,11,4.8,default,9
7500,3,65000,19.88,4.37686,5720,11.0,Compra,Hipoteca,0,0,11,6.8,paid off,5
6000,3,129000,18.84,1.81805,36418,92.2,Deuda,Hipoteca,0,0,9,5.4,default,11
11000,5,62000,12.6,4.932,8313,57.3,Deuda,Hipoteca,1,0,14,4.8,paid off,4
