Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
20000,3,76000,24.27,9.696,27665,58.6,Deuda renovable,Alquiler,1,0,7,6.4,default,9
5500,3,20000,21.66,11.4558,11693,57.6,Deuda,Hipoteca,1,0,5,4.4,default,11
14300,3,50000,6.44,12.1152,3225,29.1,Compra,Alquiler,0,0,7,3.4,paid off,3
28000,3,101000,22.92,11.4234,63693,78.5,Deuda,Hipoteca,0,0,16,4.2,default,11
16175,5,45000,23.52,9.70213,20845,42.5,Deuda renovable,Hipoteca,0,0,8,5.8,default,7
18225,5,46000,28.83,13.2584,5990,95.1,Deuda,Alquiler,0,0,7,3.0,default,5
6000,5,40000,4.29,3.8583,1611,5.4,No declara,Propio,0,0,5,5.2,default,0
1500,3,34942,15.59,1.68657,3833,63.9,Deuda,Alquiler,0,0,11,5.6,paid off,8
21000,3,49200,8.54,17.1154,6867,80.8,Negocio,Alquiler,0,0,5,5.8,default,11
4800,3,52800,5.77,3.91614,8176,99.7,Evento,Propio,0,1,5,4.0,paid off,6
18825,5,71800,15.31,7.58607,9566,59.0,Deuda,Hipoteca,0,1,10,4.6,paid off,0
25200,5,90000,25.69,7.7296,14849,32.9,Deuda,Hipoteca,0,0,11,4.4,paid off,5
12000,3,42000,16.31,10.5271,9908,44.2,Deuda renovable,Hipoteca,0,0,12,6.4,paid off,3
24000,5,75000,31.38,10.2787,6633,62.6,Deuda,Propio,0,0,14,2.2,default,2
3000,3,60000,4.38,2.1474,6244,50.8,Deuda,Hipoteca,0,0,12,5.0,paid off,8
4800,3,55000,0.0,3.6816,0,0.0,Compra,Alquiler,1,0,2,3.4,default,7
6000,3,100000,0.43,2.52432,3511,29.0,Deuda renovable,Hipoteca,0,1,5,4.6,paid off,11
1700,3,18000,8.27,3.71733,2863,71.6,Deuda renovable,Alquiler,0,0,3,5.6,paid off,4
6250,3,22000,27.0,11.3427,6891,44.2,Deuda,Propio,0,0,11,5.6,default,6
20000,5,85000,14.62,7.05826,7455,66.6,Deuda,Alquiler,0,0,14,5.0,default,5
6000,3,28000,4.07,8.36871,4381,33.2,Otros,Alquiler,0,0,5,5.4,default,3
18000,5,55000,15.62,10.1337,5282,41.9,Deuda,Hipoteca,0,1,8,3.6,default,11
7000,3,37417,11.19,7.28204,13421,75.0,Deuda,Hipoteca,0,0,13,6.0,default,5
4200,5,43000,8.62,2.62102,14813,95.6,Hipoteca,Hipoteca,0,0,6,4.2,paid off,11
35000,3,112000,26.42,13.7878,25236,77.2,Deuda,Hipoteca,1,0,10,4.0,default,4
10000,3,33600,6.57,10.87,7022,39.4,Deuda,Hipoteca,0,0,10,6.2,paid off,11
5725,3,22404,14.35,10.5988,0,0.0,Deuda,Hipoteca,0,0,3,4.8,default,4
20000,3,150000,1.43,4.91264,8939,25.2,Deuda,Hipoteca,0,0,4,6.4,default,7
11200,3,104000,11.35,4.41565,5293,16.7,Otros,Hipoteca,1,0,25,4.2,paid off,9
24250,5,62544,12.97,10.584,29841,41.7,Deuda renovable,Hipoteca,0,0,9,4.2,paid off,11
8325,3,33000,24.55,10.5404,12269,62.9,Deuda,Propio,0,0,16,4.4,paid off,8
12800,3,48500,23.46,11.1157,26628,74.8,Deuda,Alquiler,0,0,8,4.8,default,7
6000,3,43000,15.01,5.99247,5071,65.0,Deuda,Hipoteca,1,0,6,5.0,default,11
6000,3,60000,19.36,4.1758,9246,57.4,Deuda,Alquiler,1,0,10,4.8,paid off,3
5000,5,55000,22.67,3.03796,4880,24.5,Otros,Propio,1,0,9,2.6,paid off,11
23850,5,60000,24.06,12.256,43879,23.7,Deuda,Propio,0,0,15,3.4,paid off,11
7200,3,40000,18.27,7.392,8185,96.3,Deuda,Hipoteca,0,0,7,6.0,paid off,1
35000,5,98000,30.71,11.7129,41082,89.7,Deuda,Alquiler,0,0,7,2.6,default,11
26500,5,60400,24.08,12.3848,28681,62.3,Deuda renovable,Hipoteca,0,0,18,4.8,paid off,8
12000,3,70000,19.22,6.70954,13083,87.8,Deuda,Alquiler,0,0,13,5.4,paid off,2
10100,3,40000,1.62,9.4812,1795,19.3,Negocio,Hipoteca,0,0,6,6.8,default,0
2400,3,40000,20.64,2.5209,3221,97.6,Deuda,Alquiler,0,0,5,3.8,default,4
24000,5,60000,17.78,13.5178,9278,51.3,Deuda,Hipoteca,1,0,11,1.2,default,11
33500,5,75000,28.5,13.684,29023,70.3,Deuda renovable,Hipoteca,0,0,15,3.6,default,11
24000,3,85000,6.21,10.3124,4995,10.5,Deuda,Alquiler,0,0,17,6.2,paid off,3
10000,3,52000,28.5,8.25877,9812,73.8,Deuda,Hipoteca,1,1,15,5.0,default,11
8000,3,50000,17.98,6.98856,6506,86.7,Deuda renovable,Alquiler,0,0,9,3.4,paid off,11
34000,5,140000,17.27,6.98066,132112,44.9,Deuda,Hipoteca,0,0,11,4.4,paid off,8
18475,3,60000,13.46,12.3594,32298,48.1,Deuda,Alquiler,0,0,15,6.0,default,0
8000,5,55000,10.95,3.93687,12028,64.3,Deuda,Hipoteca,0,0,9,4.4,default,11
6000,3,100000,15.51,2.21076,22619,29.0,Deuda,Hipoteca,0,0,15,6.4,paid off,11
8050,3,37000,8.56,8.54627,6811,86.2,Deuda,Propio,0,1,4,5.4,paid off,7
11575,3,34195,22.21,14.7853,16034,78.6,Deuda renovable,Propio,0,0,7,3.4,paid off,11
2750,3,75000,9.7,1.48496,2769,29.5,Deuda renovable,Alquiler,0,0,6,5.8,paid off,3
20800,5,60000,32.0,12.2786,8966,27.5,No declara,Hipoteca,0,0,15,2.0,default,7
5000,3,50000,11.11,3.85872,18122,66.6,Deuda,Hipoteca,0,0,6,5.2,paid off,10
4200,3,57000,10.59,2.87453,5014,18.1,Deuda renovable,Propio,1,0,13,5.4,paid off,11
5000,3,63000,14.5,3.06248,18743,93.2,No declara,Propio,0,0,6,5.2,default,11
5400,5,69000,23.46,2.18974,0,0.0,No declara,Propio,0,0,7,6.0,default,7
6600,3,52000,20.52,4.926,12659,54.6,Deuda,Hipoteca,1,0,6,5.2,paid off,11
5300,5,61000,15.54,2.35161,5281,41.9,Deuda,Hipoteca,0,1,11,4.4,default,11
6000,3,31200,14.08,8.215,6148,67.2,Deuda,Alquiler,0,0,7,3.8,default,2
20675,5,52378,24.47,13.2092,21960,60.5,Deuda,Alquiler,0,0,10,3.0,default,5
16000,5,85000,15.2,6.32894,5905,29.4,Deuda,Alquiler,0,1,12,3.0,default,6
16750,5,38188,17.88,15.0688,2938,40.2,Deuda,Alquiler,1,0,4,1.8,default,11
9250,3,37000,10.09,9.9973,9718,46.0,Deuda,Propio,0,0,7,4.2,paid off,1
25450,5,57000,33.75,14.112,14435,57.6,Deuda renovable,Propio,0,0,20,4.0,paid off,11
26500,5,67500,23.8,12.234,29691,49.5,Deuda,Hipoteca,0,0,15,3.8,default,6
22400,3,45000,7.79,16.9421,15079,38.9,Deuda renovable,Alquiler,0,0,9,5.0,default,1
15000,3,58000,18.58,10.5302,6597,68.0,Deuda renovable,Hipoteca,0,0,10,4.2,paid off,6
14000,5,53455,28.85,7.51316,6310,21.1,Deuda,Alquiler,0,0,14,4.6,paid off,9
18000,5,52000,20.63,11.1189,26996,92.1,Deuda,Alquiler,0,0,9,2.2,default,3
7200,3,75000,7.5,3.91552,4054,30.1,Deuda,Alquiler,0,0,15,4.4,paid off,3
10000,3,72000,7.97,5.84317,6093,71.7,Deuda,Hipoteca,0,0,11,4.6,paid off,9
6000,3,38652,12.76,6.42223,4031,39.1,Negocio,Hipoteca,0,0,5,3.2,default,1
17000,5,57000,18.95,8.49747,22393,81.4,Negocio,Hipoteca,0,0,6,3.4,default,9
10000,5,60000,24.08,4.286,17827,39.5,Inversion,Propio,0,0,10,5.6,default,11
17500,3,45000,27.12,17.1181,11073,58.6,Deuda,Alquiler,1,0,18,3.8,default,11
3500,3,74000,18.19,1.93443,2618,47.6,Deuda,Hipoteca,0,1,18,4.8,paid off,5
6500,3,38000,16.71,6.38621,6408,40.3,Deuda,Alquiler,0,0,10,6.6,paid off,4
25200,3,60000,26.28,18.1124,16851,54.2,No declara,Alquiler,0,0,23,3.4,default,10
21400,3,85000,19.95,10.2511,20772,61.8,Deuda renovable,Hipoteca,0,0,14,4.4,paid off,2
21750,5,43500,21.88,13.4745,19048,47.4,Deuda,Propio,0,0,12,5.8,default,1
11200,5,65000,8.6,5.47698,8946,49.0,Deuda,Hipoteca,0,0,7,2.2,default,2
15875,3,90000,14.44,7.36973,8658,89.8,Deuda,Hipoteca,1,0,13,4.4,default,4
1600,3,57600,15.77,1.15896,11668,92.6,Deuda,Alquiler,0,0,4,3.4,paid off,0
26000,3,87740,7.7,12.0004,72,0.3,Inversion,Hipoteca,0,0,10,5.8,paid off,7
8400,3,55000,17.0,6.23455,20318,45.9,Deuda renovable,Alquiler,0,0,14,6.0,default,6
30000,5,126500,14.72,7.8924,21195,60.0,No declara,Alquiler,0,0,9,2.8,paid off,9
15000,3,61000,28.37,9.54374,29007,71.4,Hipoteca,Hipoteca,0,0,13,5.2,default,7
12000,3,110000,12.72,4.44436,14739,67.9,Deuda,Alquiler,0,0,10,6.0,paid off,11
18000,3,82500,8.1,8.52829,16161,36.4,Deuda,Alquiler,0,0,13,5.4,default,4
12500,3,80000,10.97,6.2385,21818,34.9,Deuda,Alquiler,0,0,10,5.6,default,2
1500,3,58296,10.6,0.948127,19841,58.6,Deuda,Alquiler,0,0,9,6.4,default,11
3500,3,45000,11.49,3.14987,2481,42.1,Deuda,Alquiler,0,0,6,5.8,paid off,9
14400,5,76000,21.85,5.92326,4436,40.3,Deuda,Hipoteca,0,1,10,3.6,paid off,3
9000,3,47164,33.05,8.3998,7877,78.0,Deuda,Hipoteca,0,1,15,3.8,paid off,10
5000,3,30000,13.31,6.3508,7939,24.9,Compra,Alquiler,0,0,8,7.0,paid off,4
10675,5,85000,19.93,3.22969,12504,43.5,Deuda,Hipoteca,0,0,8,5.6,paid off,7
8000,3,25000,7.87,12.5702,138,10.6,Deuda,Alquiler,0,0,3,5.4,default,1
15000,5,46000,22.85,9.10096,10446,44.8,Deuda,Hipoteca,0,1,17,4.6,paid off,4
3975,3,37000,10.09,5.01762,3734,53.3,No declara,Alquiler,0,0,5,3.0,default,3
16750,3,42000,22.17,16.6629,19305,76.3,Deuda,Hipoteca,0,0,9,4.4,default,6
22000,3,97000,12.19,9.12977,17264,61.2,Deuda,Alquiler,0,0,13,6.0,paid off,9
12000,3,44500,20.14,10.9502,17940,64.5,Deuda renovable,Hipoteca,0,0,18,3.8,default,4
10000,3,50000,18.65,7.9704,9387,77.6,Deuda,Hipoteca,1,0,9,5.6,default,11
6825,3,56000,17.53,5.45014,8318,47.8,Deuda,Alquiler,0,1,9,2.6,paid off,5
8750,3,80000,11.34,4.4961,4978,51.3,Deuda,Alquiler,0,0,10,4.4,paid off,11
10000,3,50000,27.62,8.41416,1095,31.3,Negocio,Propio,1,0,11,4.6,default,1
14300,5,75000,10.93,6.17568,21977,40.0,Deuda,Alquiler,0,0,22,1.2,default,2
9000,3,50500,10.33,6.69196,4323,22.4,Deuda,Propio,0,0,7,6.8,paid off,8
14000,3,120000,24.18,4.528,99433,49.9,Deuda,Propio,1,0,11,5.2,default,2
5000,3,50000,14.4,3.75504,9013,55.3,Deuda renovable,Hipoteca,0,0,8,6.8,default,8
10000,3,68688,20.53,6.29595,24204,85.1,Deuda renovable,Alquiler,0,0,9,3.2,default,0
35000,5,92000,10.67,7.47443,21450,94.9,Negocio,Hipoteca,0,1,8,1.4,default,11
14000,5,104000,12.23,3.91812,11718,79.2,Deuda renovable,Hipoteca,0,0,6,4.8,default,9
7000,3,31200,18.54,9.37423,5485,43.2,Deuda,Alquiler,0,0,8,4.6,default,3
12000,3,39000,11.78,5.03046,5406,33.4,No declara,Hipoteca,0,1,6,4.6,default,2
12000,3,67000,8.76,6.8246,8371,52.3,Deuda,Alquiler,0,0,6,7.0,paid off,6
4500,3,72000,7.78,2.49083,2269,49.3,No declara,Alquiler,0,0,7,6.0,paid off,6
14225,3,45000,19.08,12.9813,13160,77.9,Deuda renovable,Alquiler,0,0,9,6.0,paid off,11
33950,5,75500,18.19,14.8972,42570,77.8,Deuda,Hipoteca,0,0,11,2.8,default,11
8500,3,64777,10.6,4.89896,8517,30.4,Deuda renovable,Alquiler,0,0,8,6.8,paid off,6
3600,3,30000,20.88,5.582,6420,56.8,Deuda renovable,Hipoteca,0,0,7,2.8,paid off,6
9600,3,63650,25.54,6.19381,16698,81.9,Deuda,Alquiler,0,0,9,6.0,default,6
8000,5,73716,16.41,2.86358,6693,58.7,Deuda,Hipoteca,0,0,8,5.8,default,10
10650,5,25000,30.87,13.2581,14879,37.9,Deuda,Hipoteca,0,0,7,2.2,paid off,0
10000,3,73000,20.15,5.3903,924,28.0,Deuda,Alquiler,1,0,3,6.0,paid off,1
11500,3,34000,24.41,12.7002,11545,29.0,Deuda,Alquiler,0,0,14,6.8,paid off,4
30000,5,80000,17.08,12.5491,7412,70.6,Deuda,Alquiler,1,0,8,3.0,default,7
8000,3,25000,16.18,14.4677,10421,84.7,Deuda,Alquiler,0,0,8,2.4,default,11
4200,3,54000,12.89,3.13289,38753,20.3,Negocio,Alquiler,0,0,7,4.2,paid off,1
2450,3,38000,14.84,2.52505,9973,33.8,No declara,Hipoteca,0,0,10,4.2,paid off,1
20000,3,90000,15.28,8.74813,24520,87.0,Deuda renovable,Alquiler,0,0,7,5.4,paid off,1
35000,5,107000,15.48,11.4064,16508,70.8,Deuda,Hipoteca,0,0,7,1.6,default,5
3000,5,14000,23.23,6.97886,8826,84.1,Deuda,Alquiler,0,0,3,2.4,default,3
9950,3,30000,17.64,12.7808,11933,47.5,Deuda renovable,Alquiler,0,0,3,5.2,paid off,2
10000,3,65000,6.85,6.33397,8258,59.4,Deuda renovable,Alquiler,0,0,9,4.4,paid off,4
10000,3,110000,9.46,3.52833,10523,41.1,Deuda renovable,Alquiler,0,0,16,5.2,default,8
9600,3,70000,7.61,5.05303,6651,64.0,Deuda,Hipoteca,0,0,6,6.4,paid off,6
5175,3,35000,27.7,6.4584,7740,81.5,Deuda,Hipoteca,1,0,9,3.4,paid off,7
1000,3,48000,18.11,0.80875,17768,46.8,Vacaciones,Hipoteca,0,0,8,5.2,paid off,2
10000,3,103000,21.39,3.96384,23989,59.5,Deuda,Hipoteca,0,0,22,4.2,paid off,9
14025,3,33394,29.08,17.2644,17909,79.2,Deuda renovable,Alquiler,0,0,8,4.4,default,0
20000,3,73710,25.03,10.8132,30637,50.5,Deuda renovable,Hipoteca,1,0,19,5.6,paid off,4
4000,3,36000,4.1,4.61967,2201,88.0,Deuda,Alquiler,0,0,4,3.4,paid off,2
11100,3,65000,14.57,7.48597,14100,71.6,Deuda,Alquiler,0,0,13,3.6,paid off,9
4500,3,40000,15.87,4.4655,11963,78.6,Deuda,Hipoteca,0,0,15,5.6,default,7
11200,3,34800,7.07,13.0559,7579,41.2,Deuda,Alquiler,0,0,10,4.2,default,8
10000,3,35000,11.53,11.0486,6095,88.3,Deuda renovable,Alquiler,0,0,6,5.2,default,3
10000,3,105000,8.49,4.0112,9317,58.6,Deuda,Alquiler,0,1,7,4.8,paid off,2
4000,3,30000,4.36,4.9764,4212,47.9,Deuda,Alquiler,0,0,2,6.8,paid off,2
18000,3,90000,4.59,8.01973,15170,62.4,Deuda renovable,Propio,0,0,7,5.8,default,9
6800,3,30000,20.32,9.34,12830,37.8,Deuda,Alquiler,0,0,11,4.2,default,0
3000,5,42000,11.63,1.85257,864,39.3,Compra,Alquiler,0,0,9,5.4,default,1
4250,3,10380,11.21,16.4798,3104,79.6,Deuda,Alquiler,0,1,5,4.2,default,0
15850,3,65000,34.73,9.73588,13843,34.2,Deuda,Hipoteca,0,0,13,5.6,default,11
4500,3,36000,13.9,4.66667,387,2.5,Mudanza,Hipoteca,0,0,10,6.8,paid off,1
30750,5,120000,6.39,8.231,22744,76.8,Deuda renovable,Alquiler,0,0,13,2.2,default,4
15600,3,42000,9.57,15.2314,9073,66.2,Deuda,Alquiler,0,0,7,4.2,default,5
12000,3,120000,14.43,4.2652,19908,97.6,Deuda,Alquiler,0,0,13,5.0,default,3
20000,3,203500,7.02,3.97604,61977,59.3,Deuda,Propio,0,0,12,5.0,paid off,9
10000,3,55000,8.84,7.59665,4757,29.4,Deuda,Propio,0,1,10,4.4,default,5
12000,3,60000,22.98,7.8562,35148,37.6,Deuda,Alquiler,0,0,11,5.6,paid off,3
18000,3,85000,16.05,8.06908,18503,54.4,Deuda,Hipoteca,0,0,10,7.0,paid off,8
6000,3,61800,20.83,4.26194,26441,91.5,Vacaciones,Alquiler,0,0,4,3.6,default,11
12000,3,70000,19.92,7.362,6273,75.6,Deuda,Hipoteca,0,1,15,5.0,default,7
10200,3,65000,16.98,5.89237,23338,38.4,No declara,Hipoteca,0,0,13,6.8,paid off,1
3125,3,54000,19.42,2.35644,6946,56.9,Deuda renovable,Alquiler,0,0,14,4.2,default,3
17000,3,99000,12.41,6.856,20156,59.3,Deuda,Alquiler,0,0,10,5.6,default,11
3700,3,60000,12.46,2.7202,6562,80.0,Deuda,Alquiler,0,0,6,3.6,default,1
12000,5,88000,8.89,3.91186,19229,60.1,Deuda renovable,Hipoteca,0,0,5,4.6,paid off,1
35000,5,145000,10.95,7.99672,52086,64.0,Deuda,Alquiler,1,0,10,2.8,default,11
10000,3,36000,22.93,11.8463,9822,93.5,Deuda,Alquiler,0,0,5,3.4,paid off,2
10000,3,100000,25.63,4.32456,31022,75.9,Evento,Hipoteca,0,0,15,3.2,default,11
22300,5,73500,24.37,8.30465,291,0.9,Deuda,Hipoteca,0,0,9,5.8,paid off,9
10000,3,75000,22.8,5.82384,10164,78.8,Deuda renovable,Alquiler,0,0,8,3.4,default,3
2000,3,28800,0.0,2.63042,0,0.0,Bien de Capital,Alquiler,0,0,3,7.0,paid off,4
14600,3,145000,4.78,4.38339,5731,50.7,Deuda,Alquiler,0,0,6,3.6,default,2
5000,3,20000,8.88,10.2054,3866,34.8,Deuda,Propio,0,0,8,6.0,default,2
14750,5,65000,13.99,6.80732,9641,42.7,Deuda renovable,Hipoteca,0,1,15,5.0,default,8
10000,3,85000,23.76,4.75624,4771,24.7,Negocio,Hipoteca,1,0,15,4.2,paid off,11
12725,3,46800,5.46,10.9028,5184,34.6,Deuda renovable,Hipoteca,0,0,4,5.8,paid off,4
20000,3,80000,21.54,10.0146,19082,64.5,Deuda renovable,Propio,0,0,14,5.8,paid off,4
7800,5,40800,4.82,4.12765,6821,47.7,Deuda,Hipoteca,1,1,10,6.0,paid off,11
6000,3,80000,18.65,3.0831,5678,52.1,Deuda,Hipoteca,0,0,12,4.4,paid off,11
12000,3,65000,20.26,7.37095,30560,52.1,Deuda,Hipoteca,0,0,12,5.6,paid off,2
7000,3,30000,11.42,9.24,4219,52.7,Deuda,Alquiler,0,0,2,5.6,paid off,11
10000,3,40000,31.11,10.959,18740,93.2,No declara,Hipoteca,0,0,15,3.6,default,11
14000,3,44909,20.31,12.6245,17765,76.6,No declara,Alquiler,0,0,10,5.8,default,11
8000,3,45000,20.35,6.85973,6059,93.2,Deuda,Alquiler,0,0,6,5.2,default,9
7500,3,57750,20.95,5.25029,13464,90.4,Deuda,Alquiler,0,0,11,6.0,paid off,5
14575,3,60000,31.34,10.5752,17398,44.7,Deuda,Alquiler,0,0,16,3.4,default,9
31825,5,80640,31.88,13.8533,35681,95.9,Deuda,Hipoteca,0,0,16,0.4,default,9
2000,3,18000,13.67,4.60867,5071,60.4,Deuda,Alquiler,0,0,4,4.8,paid off,3
35000,3,85000,23.87,18.4869,6611,89.3,Deuda,Alquiler,1,0,18,2.2,default,1
18000,3,75000,25.5,10.0275,18800,80.0,Deuda,Hipoteca,1,0,13,4.4,paid off,11
8200,3,62600,17.94,5.72147,8887,34.6,Deuda,Hipoteca,0,1,14,3.4,paid off,11
20000,5,125271,22.04,4.94777,48203,93.8,Negocio,Alquiler,0,0,10,2.6,default,6
4000,3,50000,16.1,3.29664,21246,59.3,Deuda,Alquiler,0,0,12,4.2,default,8
8000,5,100000,7.25,2.4342,5168,87.6,Negocio,Hipoteca,1,0,9,3.0,paid off,2
33600,5,88000,11.09,11.4117,1615,5.6,Compra,Alquiler,0,0,4,5.0,default,4
8000,3,65000,16.47,5.13582,19073,86.3,Deuda,Hipoteca,0,0,12,4.6,default,10
15000,3,59000,29.92,10.0084,31438,51.9,Deuda,Hipoteca,0,0,12,5.4,paid off,6
19000,3,45000,21.97,15.4208,18545,25.8,Deuda,Alquiler,1,0,19,6.2,default,11
2500,3,36500,24.46,3.11737,6869,85.9,Compra,Alquiler,0,0,5,2.6,paid off,7
7000,3,49160,25.37,5.52571,8722,26.2,Deuda,Hipoteca,0,0,15,5.4,paid off,7
15000,3,96000,20.69,4.216,39737,56.9,Deuda renovable,Alquiler,0,0,12,5.2,paid off,3
25000,5,73300,11.53,10.8365,10562,60.4,Deuda,Hipoteca,0,0,9,4.0,default,3
22900,5,55000,15.91,12.7556,14755,58.8,Deuda,Alquiler,0,1,8,4.0,default,11
12000,3,36000,16.47,12.4407,8467,48.9,Deuda,Alquiler,0,0,11,6.8,paid off,11
12000,5,52000,19.89,6.53585,9832,77.4,Deuda,Propio,0,0,8,4.6,paid off,11
6400,3,75000,6.53,3.62048,6862,96.6,Deuda renovable,Alquiler,0,0,5,2.2,default,7
35000,3,136000,10.93,10.5789,18835,90.6,Deuda,Hipoteca,0,0,10,4.4,default,7
25000,5,108000,14.63,7.38422,24969,76.8,Deuda,Hipoteca,0,0,11,0.2,paid off,8
3800,3,146000,4.21,0.955726,3876,7.9,Deuda renovable,Hipoteca,0,0,9,6.2,paid off,11
3500,3,50000,2.42,2.61336,3605,37.6,Deuda renovable,Alquiler,0,0,16,6.8,paid off,4
6500,3,50000,23.57,5.19048,22695,97.8,Deuda renovable,Hipoteca,0,0,7,5.6,paid off,11
18000,3,932000,0.89,0.810348,2339,32.9,Compra,Hipoteca,0,0,7,4.6,default,4
30000,5,85000,16.62,10.1448,40099,49.0,Deuda,Hipoteca,0,0,16,4.4,paid off,7
13200,3,75000,21.06,7.14064,13438,71.9,Deuda renovable,Hipoteca,0,1,8,3.6,default,11
8000,3,28500,32.46,11.7777,5119,58.2,Deuda,Hipoteca,1,0,9,4.8,default,3
6000,3,78000,8.15,3.34877,4935,45.7,No declara,Hipoteca,1,0,12,3.6,paid off,11
4500,3,27600,20.0,6.80826,9284,81.4,Compra,Propio,0,1,11,4.8,default,0
27575,5,108000,18.76,7.98511,20332,46.7,Deuda,Hipoteca,0,0,22,3.8,paid off,8
9750,3,30000,26.92,13.0192,10792,48.2,Deuda,Alquiler,0,0,16,5.8,default,1
14000,5,75000,11.36,5.17392,12376,56.0,Deuda renovable,Hipoteca,1,0,7,6.0,default,4
10000,5,43000,16.83,7.78242,5789,85.1,No declara,Alquiler,0,0,5,3.0,paid off,4
17500,3,58000,20.81,12.2181,42800,75.8,Deuda,Hipoteca,0,0,13,4.4,paid off,9
20950,3,47500,25.19,18.1741,14379,82.6,Deuda,Propio,0,0,10,4.2,paid off,9
6000,3,50400,9.36,4.62048,3278,48.2,Deuda,Alquiler,0,0,8,5.2,paid off,3
18825,3,50000,25.1,15.9487,17913,57.3,Deuda,Hipoteca,0,0,15,4.8,default,11
18000,3,107000,21.2,6.3166,25069,30.2,Deuda,Hipoteca,0,0,8,6.8,paid off,7
7200,3,32000,27.34,8.21775,1591,4.8,Deuda,Hipoteca,0,0,9,6.2,paid off,10
14400,3,68000,32.89,8.33647,15552,71.0,Deuda renovable,Hipoteca,0,0,11,5.4,paid off,11
14975,3,117500,21.63,5.23374,23376,74.9,Deuda renovable,Hipoteca,0,0,12,6.0,paid off,6
10075,5,80000,23.88,4.4607,20505,83.7,No declara,Hipoteca,0,0,8,2.0,default,11
17000,5,70000,23.64,7.20686,20161,75.8,Deuda,Alquiler,0,0,8,3.4,paid off,7
16800,5,70000,7.2,7.78989,8336,61.9,Evento,Alquiler,0,0,12,2.6,default,1
12800,3,134435,2.58,4.17382,468,9.0,Otros,Alquiler,1,0,4,3.6,paid off,11
12000,3,40000,29.34,12.3198,12822,59.9,Deuda renovable,Hipoteca,0,0,16,6.0,default,11
30000,5,95000,18.53,10.6262,9040,54.1,Negocio,Hipoteca,1,0,19,0.2,default,11
11950,5,40000,19.53,10.6428,7141,77.6,Deuda,Alquiler,0,0,6,2.0,default,8
23000,3,53000,19.29,18.0115,22741,72.2,Deuda,Hipoteca,0,0,11,3.2,default,11
9000,3,98000,5.25,3.66673,4020,60.9,Deuda,Hipoteca,1,0,7,5.6,paid off,11
3000,3,104000,15.18,1.14288,21072,94.6,Evento,Alquiler,0,0,6,5.6,paid off,1
10000,3,48000,10.9,8.62375,7742,96.8,No declara,Propio,0,0,4,4.4,default,11
19125,3,44000,10.02,19.0538,11315,81.4,Deuda,Hipoteca,0,0,9,3.6,default,1
33950,5,85000,17.86,13.5888,18108,91.3,Negocio,Propio,0,0,3,1.4,paid off,5
10000,3,50000,10.08,7.2384,5382,19.4,Deuda,Hipoteca,0,0,8,6.2,default,7
10000,3,84000,20.58,4.58757,9422,35.8,Deuda,Hipoteca,0,0,16,5.2,paid off,11
12000,3,60000,20.88,8.185,7784,36.2,Otros,Hipoteca,1,0,10,4.8,default,4
12375,3,42000,25.76,12.6534,7362,84.6,Deuda,Alquiler,0,0,8,5.0,paid off,11
19200,5,82000,7.27,7.5998,14085,55.0,Deuda,Alquiler,1,0,10,2.8,default,11
33600,3,110000,19.69,13.4455,36829,67.6,Deuda renovable,Hipoteca,0,0,15,3.8,paid off,3
6500,3,71046,13.51,3.59395,25060,89.3,No declara,Hipoteca,0,0,16,5.8,paid off,11
23850,5,77000,23.61,10.4674,37146,87.0,Deuda,Hipoteca,0,0,9,1.2,default,7
7000,3,35004,11.38,7.23757,2259,9.1,Deuda,Hipoteca,0,0,6,6.2,paid off,6
15050,3,42000,15.17,14.5114,6273,56.5,Deuda,Hipoteca,0,1,9,5.8,default,4
11450,3,30000,18.41,14.7764,9986,67.5,Deuda renovable,Alquiler,0,0,5,5.8,paid off,2
9600,3,70000,15.72,5.67686,535,33.4,Deuda,Alquiler,0,0,5,4.4,default,6
18000,3,70000,12.21,10.3214,17326,74.0,Deuda,Alquiler,0,0,8,5.8,default,11
12000,5,95000,26.49,3.70952,34404,60.1,Deuda,Alquiler,0,0,18,3.4,paid off,7
10000,3,275000,2.97,1.38785,481,80.2,Inversion,Hipoteca,0,0,4,5.4,default,1
10000,3,35000,18.55,12.1848,7565,53.7,Deuda,Alquiler,0,0,9,3.4,paid off,5
1500,3,24840,14.73,2.27101,2130,12.3,No declara,Alquiler,0,0,8,6.6,default,3
15875,3,40000,19.29,16.6968,10897,77.8,Deuda,Hipoteca,0,0,10,4.6,default,6
1750,3,74880,14.66,0.967308,40,10.0,Deuda,Hipoteca,1,0,10,4.6,paid off,11
5125,3,62500,22.11,3.58464,23351,58.2,Vacaciones,Hipoteca,0,0,18,3.4,default,8
35000,3,295000,6.11,5.54095,13272,61.4,Deuda,Alquiler,0,1,10,3.0,default,11
25000,3,82000,22.05,13.9665,22821,96.3,Deuda,Hipoteca,0,0,11,3.0,default,11
14400,3,75000,4.27,7.58272,127,6.3,Deuda,Alquiler,0,1,3,6.0,paid off,2
24000,5,72000,15.82,5.84483,11512,39.8,No declara,Alquiler,0,0,9,3.2,default,2
3375,3,19470,25.82,6.97812,3890,99.7,Deuda renovable,Alquiler,0,0,4,6.0,paid off,0
